feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1152752,2025-04-03,escalation,WE6706048,5,,TRUE,,,Operator
T1152845,2025-04-03,escalation,WE736829,5,Balance nahi Mila,TRUE,,,Operator
T1153415,2025-04-03,escalation,WE5563092,1,cl no. 8390000367 as per op jb gaadi load hui thi to overheight issue ho rha tha jiske loading party ne op ko direct pay kiya tha .// party ne kha tha aap direct lelo mere se ...op ne leliya tha... ab jb gaadi unloading point pe unload hogyi hai ..party ne op ki vechile ka chabhi (key) nikal liya hai op ko jaane nhi de rhe hai ...keh rhe payment wapas kro tb jaane denge please check,TRUE,,,Operator
T1153836,2025-04-03,escalation,WE5282337,,Sar Noida mein gadi load hote samay Maine party ko bola ki saman Ko sidha se rakhvao party wali vahan per pahunch karke aap apna saman ginva Dena bhajpa ki koi dikkat nahin hogi saman sar pura utra aur saman mein jo damage hua hai vah sar plastic ka teen pair tha sar Chhota Chhota sa uska Maine photo bhi liya hai hamare pass saman loading point ka bhi photo hai unloading point ka bhi photo hai hamara sar balance ruka hua hai samasya ka Samadhan karaya jaaye,TRUE,,,Operator
T1154267,2025-04-03,escalation,WE5177809,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1154506,2025-04-03,escalation,WE280334,1,9212966170 as eper op kh rha hai usne app se cancel ka requst kiya tha ab gaadi laod ho gy a hai but aap me aa rha hai ki cancel ka request ki hai trip update n kr pa rha hai plz check,TRUE,,,Operator
T1155275,2025-04-04,escalation,WE855687,,,TRUE,,,Operator
T1155625,2025-04-04,escalation,WE1927994,,"Height, Jada, Ja, Rahe",TRUE,,,Operator
T1155685,2025-04-04,escalation,WE6726577,,Call me regarding weight,TRUE,,,Consigner
T1156184,2025-04-04,escalation,WE5351465,,"pop (9350201840) - WE5351465
calling no.9050261280 as per op Mp se load chahte hai plaese check and refund the subscription plan ",TRUE,,,Operator
T1157678,2025-04-04,escalation,WE2654660,1,Driver ki family me death ho gayi hai please refund me token amount,TRUE,,,Operator
T1158774,2025-04-05,escalation,WE2968377,,Issues with due amount,TRUE,,,Consigner
T1159163,2025-04-05,escalation,WE6814845,,Gadi Loding point pr pahuchne ke bad party ne cancel ki charge chahiye iska,TRUE,,,Operator
T1160699,2025-04-06,escalation,WE2200755,,2500,TRUE,,,Operator
T1160737,2025-04-06,escalation,WE5856000,,mn,TRUE,,,Consigner
T1161498,2025-04-06,escalation,WE3354584,,"calling no - 9015157572
op ki vehicle unload nhi ho rhi hai and waha cx ko pata hi nhi hai material kisne mangwaya hai please check",TRUE,,,Operator
T1161792,2025-04-06,escalation,WE23599,5,Gadi anloding point par pahuch gai hai ji please gadi ko anloding par sifpt kar do ji,TRUE,,,Operator
T1162548,2025-04-07,escalation,WE7267963,,Issues with due amount,TRUE,,,Consigner
T1163169,2025-04-07,escalation,WE2151927,,Advance aa gya but abhi tak token nhi aaya hai,TRUE,,,Operator
T1163294,2025-04-07,escalation,WE501593,,Gadi 3des khdi hai ji ditensan ka bat kr lo ji pati se,TRUE,,,Operator
T1163297,2025-04-07,escalation,WE3788682,,Paper not receive pls check,TRUE,,,Operator
T1165167,2025-04-08,escalation,WE6379861,,"CALLING NO - 9050786376
WE35392-2269349
AS PER OP VOC PARTY NE GAADI KO NO PARKING MEE ROK KE RAKHA THA FIR DUSRE POINT PR LEKE GYI  THI GAADI LATE OP KI SIDE SE NHI THI OP KO TRANSIT PENALTY REFUND CHAHIYE OP NE WHEELSEYE KE AGENT KO INFORM KIYA THA ISKE BAARE ME ",TRUE,,,Operator
T1165360,2025-04-08,escalation,WE7079909,,Issues with due amount,TRUE,,,Consigner
T1167511,2025-04-09,escalation,WE4233664,,Unloading location nahi mila,TRUE,,,Operator
T1167945,2025-04-09,escalation,WE817621,,Bilty nahi mili hai,TRUE,,,Operator
T1168050,2025-04-09,escalation,WE3219882,,24 hours hua Abhi tk loading hua nhi h,TRUE,,,Operator
T1168634,2025-04-09,escalation,WE7234558,,,TRUE,,,Operator
T1169188,2025-04-09,escalation,WE2832476,1,Trip cancel,TRUE,,,Operator
T1169452,2025-04-09,escalation,WE7221985,,Cancellation charge + detention+ mcd tax not provide,TRUE,,,Operator
T1170138,2025-04-10,escalation,WE5882187,,,TRUE,,,Operator
T1171670,2025-04-10,escalation,WE7079286,1,,TRUE,,,Operator
T1172293,2025-04-10,escalation,WE1368831,,"Gaadi load ho gaya hai 
OTP wala builty bhejiye | Extra Distance : 2 | Extra Distance Expense : 000",TRUE,,,Operator
T1172517,2025-04-11,escalation,WE995219,,"CALLING NO - 7678563838 AS PER OP VOC OP KI GADI LOAD HO GAYI HAI BUT ABHI TAK BILTY NAHI MILA HAI PLS CHECK AND UPDATE
",TRUE,,,Operator
T1173385,2025-04-11,escalation,WE7330548,,Otp bilty not receive,TRUE,,,Operator
T1173979,2025-04-11,escalation,WE7316585,,Unloding detains nhi bhda,TRUE,,,Operator
T1174336,2025-04-11,escalation,WE7179346,,"facing issue in creating e way bill
",TRUE,,,Consigner
T1174884,2025-04-11,escalation,WE2379026,,Over load vehicle,TRUE,,,Operator
T1175940,2025-04-12,escalation,WE7403362,,"this trip was booked already with height increase and amount was 7107, however afterwards it is showing me 1500 extra, please remove this charge and i can pay total amount.",TRUE,,,Consigner
T1176062,2025-04-12,escalation,WE6684601,,"As per vehicle type load not showing-
# Correct loads not showing
Vehicle Type with Operator - 8 FT
Loads Type - 32FT
CALLING NO - 9518178813
OP KO APP ME 8FT KE LOADS SHOW NHI KR RHA HAI 32FT KE SHOW KR RHE HAI 1 MONTH HO GYA HAI PLEASE CHECK 
",TRUE,,,Operator
T1176235,2025-04-12,escalation,WE46622,,Party unlodig charj mag rahi h | Unloading Charge : 700,TRUE,,,Operator
T1178183,2025-04-13,escalation,WE943083,,Calling no --9796830001 A per op voc unloading point me hai vehicle party bol rahe hai parking  ki problem hai kal unloading karenge plz check,TRUE,,,Operator
T1178439,2025-04-13,escalation,WE5691201,,"
WE35392-2272031 is trip me GPS ka amount deduct hua hai as per op koi gps nhi laga ",TRUE,,,Operator
T1181225,2025-04-15,escalation,WE6934952,,"As per op weye team hold karwa rhe hai vehicle running mein.

Mob no - 8095378704",TRUE,,,Operator
T1181983,2025-04-15,escalation,WE2807595,,Vehicle is waiting for more then 24 hrs... party not responding...pls resolve and unload asap.,TRUE,,,Operator
T1182145,2025-04-15,escalation,WE6230680,,Dala 600 maga ja rha h | Unloading Charge : 600,TRUE,,,Operator
T1182298,2025-04-15,escalation,WE7580178,,.,TRUE,,,Consigner
T1184315,2025-04-16,escalation,WE2650407,1,pls change invoice in the name of Broadways still not changed,TRUE,,,Consigner
T1185358,2025-04-16,escalation,WE6497613,,"detention wrongly charged, remove ot",TRUE,,,Consigner
T1185400,2025-04-16,escalation,WE7494243,,wedth size issue,TRUE,,,Consigner
T1186264,2025-04-17,escalation,WE1547804,1,Extra distance  | Extra Distance : 26 | Extra Distance Expense : 2000,TRUE,,,Operator
T1187355,2025-04-17,escalation,WE903519,," 8750372281 - as per op poc gadi sales tax walo ne rok lii thi or abhi tak haulting charge nhi mila hai abhi tak
plzz check",TRUE,,,Operator
T1188159,2025-04-17,escalation,WE49046,,calling no 8218556060 as per op voc loading time raat ka tha party ne pehle hi load cancel kar diya hai op token amount refund chahta h plz look,TRUE,,,Operator
T1190623,2025-04-18,escalation,WE7461774,,,TRUE,,,Operator
T1191354,2025-04-19,escalation,WE5227770,,vehicle not reached at loading location,TRUE,,,Consigner
T1191426,2025-04-19,escalation,WE15285,1,,TRUE,,,Operator
T1192118,2025-04-19,escalation,WE7484101,5,Need more time for current billing,TRUE,,,Consigner
T1193305,2025-04-19,escalation,WE3219882,,Party asked not required pod,TRUE,,,Operator
T1194770,2025-04-20,escalation,WE5076069,,Sir party ko bata diya th jaha ki location ha vo no entry zone ha esliye waha pr jaaane me time lg gya,TRUE,,,Operator
T1194982,2025-04-20,escalation,WE2326386,,as per op voc op ki jo gadi hai vo demand ke according hi hai lekin party ne unfit vehivle me cancle kia hai token refund nhi hua hai plz check 8851075879,TRUE,,,Operator
T1195033,2025-04-20,escalation,WE7527565,5,invoice change need invoice all ready ticket resed,TRUE,,,Consigner
T1197916,2025-04-22,escalation,WE5656677,,"Balance not received --- Party ke pas stamp nhi tha 

Mob no - 9813092065",TRUE,,,Operator
T1197979,2025-04-22,escalation,WE3187087,,बेलेस पेमेंट नही हुआ,TRUE,,,Operator
T1198784,2025-04-22,escalation,WE7337113,,hh,TRUE,,,Consigner
T1200527,2025-04-23,escalation,WE3258314,,Please send bilty,TRUE,,,Operator
T1201788,2025-04-23,escalation,WE6905341,5,Bilti nahin Mili hai,TRUE,,,Operator
T1202805,2025-04-24,escalation,WE6215389,,DL1MA9257 vehicle jayegi,TRUE,,,Operator
T1202831,2025-04-24,escalation,WE2274310,,Balance abhi nahin mila hai,TRUE,,,Operator
T1202939,2025-04-24,escalation,WE7388974,,driver said to reach on loading 4 pm urjent vehicle required,TRUE,,,Consigner
T1203300,2025-04-24,escalation,WE7592099,,Damage Issue,TRUE,,,Consigner
T1203301,2025-04-24,escalation,WE3851919,,"06AIRPL0764H1Z1.
U R GARG SOLAR SOLUTIONS. Please bill on this ",TRUE,,,Consigner
T1203306,2025-04-24,escalation,WE2848397,,Party adar address par gadi unloading ke liye bol rhi h | Extra Distance : 50 | Extra Distance Expense : 2000,TRUE,,,Operator
T1205613,2025-04-25,escalation,WE7339675,,Issues with due amount,TRUE,,,Consigner
T1207201,2025-04-25,escalation,WE5340252,5,2 days detention add please,TRUE,,,Operator
T1207692,2025-04-26,escalation,WE163634,,"Unloading charge Manga ja raha hai 
Rs,800 | Unloading Charge : 800 | phone Number : 9991742509 | Name : N/A",TRUE,,,Operator
T1208231,2025-04-26,escalation,WE5140565,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1210245,2025-04-27,escalation,WE4491885,,Loading point vehicle 24hours,TRUE,,,Operator
T1210331,2025-04-27,escalation,WE5213691,1,Balance amount,TRUE,,,Operator
T1210372,2025-04-27,escalation,WE3641549,5,calling no 9990760773 as per op voc op bol rha hai maine tds form bhi submit kar rakha hai uske baad bhi tds deduct ho rha hai plz look,TRUE,,,Operator
T1210527,2025-04-27,escalation,WE23599,5,CALLING NO -9012058176 AS PER OP VOC LOADING PE VEHICLE HAI TRIP UPDATE NAHI HO RAHE HAI PLEASE CHECK,TRUE,,,Operator
T1210834,2025-04-27,escalation,WE983400,,"Unloading charges 
14000Rs demand | Unloading Charge : 14000 | phone Number : 9622515787 | Name : 9622515787",TRUE,,,Operator
T1211776,2025-04-28,escalation,WE4572527,,1 Tarik ko anlod hogi gadi,TRUE,,,Operator
T1211926,2025-04-28,escalation,WE7542277,,Need more time for current billing,TRUE,,,Consigner
T1214445,2025-04-29,escalation,WE518333,,Refund my subscription,TRUE,,,Operator
T1215632,2025-04-29,escalation,WE2917734,5,Calling no -- 7568591097  As per op voc PAN Card op ke according wrong uploaded hai plz check,TRUE,,,Operator
T1215688,2025-04-29,escalation,WE6953641,,Party calling to anthor location  | Extra Distance : 20 | Extra Distance Expense : 800,TRUE,,,Operator
T1217348,2025-04-30,escalation,WE5690273,,Calling no -- 9009354001  As per op voc abiutak bilti nahi mili hai vehicle intransit me hai plz check..,TRUE,,,Operator
T1218661,2025-04-30,escalation,WE4796547,,#trip update issue,TRUE,,,Operator
T1219570,2025-05-01,escalation,WE2686092,,Calling no. 9873825340 As per OP voc use 400/Rs cahrges mange ja rhe hai unloading point pe. op agree nahi hai pay krne ke liye or vo maan nahi rha hai. op boll rha hai agr charges pay nahi kiye to vehicle return le ke chla  jayega. ( op ke app se compalin raise nahi ho rhi  hai policy read krne ka option aa rha hai),TRUE,,,Operator
T1222093,2025-05-02,escalation,WE6109515,,calling no. 9716990151 asper op gadi khali ho gai hai plaese update the trip,TRUE,,,Operator
T1222487,2025-05-02,escalation,WE2160256,,"#Correct loads not showing 
Vehicle Type with Operator -  container 14ton
Loads Type -  open 22ft 7 ton (DL1MB2347)
cl no. 8882099713  as per op 22ft gaadi open hai 7 ton passing but maximum load container k aate hai or 14 ton passing k please check 
  ",TRUE,,,Operator
T1224591,2025-05-03,escalation,WE2774459,,9871063241 as per op kh rha hai party ne location share n kiya tha jiski vjh se der hua tha uske bad load cancel hua hi plz check,TRUE,,,Operator
T1226031,2025-05-04,escalation,WE6582771,,,TRUE,,,Operator
T1226997,2025-05-05,escalation,WE518848,,"Calling no. 9149698525 As  per OP voc jo location provide kri gai thi op ko vehicle usi  location pe hai but vha koi godawon nahi hai, or jo no provided hai op ko uspe bat nahi ho pa rhi hai cx se. please check this ( vehicle is at loading. ",TRUE,,,Operator
T1227410,2025-05-05,escalation,WE2829282,,HR55AQ 2040 ye gaddi loading k liye jaa rahi h,TRUE,,,Operator
T1227896,2025-05-05,escalation,WE618811,,मोबाइल नंबर स्विच ऑफ है,TRUE,,,Operator
T1228193,2025-05-05,escalation,WE48592,,Calling no -- 9925720642  AS per op voc galti se trip end ho gya hai plz check vehicle unloading point me hai,TRUE,,,Operator
T1229053,2025-05-06,escalation,WE6720559,,2500 acaunt me karna h,TRUE,,,Operator
T1229229,2025-05-06,escalation,WE2180696,,"New load not showing in app- 
",TRUE,,,Operator
T1229875,2025-05-06,escalation,WE7203443,,,TRUE,,,Operator
T1230459,2025-05-06,escalation,WE7094501,,"calling no. 9871793524  op keh rha hai uska phone switch off ho gya hai usme whatsapp chalu nhi hai keh rha hai is no. pr bilty bhej do plz check 
 ",TRUE,,,Operator
T1232155,2025-05-07,escalation,WE7544159,,-,TRUE,,,Consigner
T1232666,2025-05-07,escalation,WE981675,,Sir gadi no. Change karna h,TRUE,,,Operator
T1232701,2025-05-07,escalation,WE672571,,Balance abhi tak aaya nahin Hai argent karvaiye,TRUE,,,Operator
T1233693,2025-05-08,escalation,WE6810351,,,TRUE,,,Operator
T1235318,2025-05-09,escalation,WE4359359,,Advance payment nahin mila,TRUE,,,Operator
T1236766,2025-05-09,escalation,WE2655318,,Loading party not provided bilty and unloading party no,TRUE,,,Operator
T1236981,2025-05-09,escalation,WE2705643,,Pod nhi da raha h,TRUE,,,Operator
T1237033,2025-05-09,escalation,WE819843,,3000 rs badane ki bat Hui thi,TRUE,,,Operator
T1239506,2025-05-11,escalation,WE5066407,,"when i have mention to bill prithvi group but bill make another party name.
pls correct it and make bill in faver of prithvi group",TRUE,,,Consigner
T1241449,2025-05-12,escalation,WE5313714,,They are asking unloading charges  | Unloading Charge : 4244 | phone Number : 7796081315 | Name : Pintu,TRUE,,,Operator
T1241503,2025-05-12,escalation,WE7319070,,Damage Issue,TRUE,,,Consigner
T1244438,2025-05-13,escalation,WE2810346,1,Mujhe detention charge kam mila hai,TRUE,,,Operator
T1245154,2025-05-14,escalation,WE32924,,GPS lagva do,TRUE,,,Operator
T1246825,2025-05-14,escalation,WE7365230,,.,TRUE,,,Consigner
T1247152,2025-05-15,escalation,WE183343,,"As per op kal se vehicle loading par hai load nhi hora haii party response nhi kar rhe hai 

( App se ticket raise nhi hora haii ) Mob no - 8130818204",TRUE,,,Operator
T1247527,2025-05-15,escalation,WE3064787,,8239073590 as per op voc keh rha hai ki kyc dobara se krwani hai plz check,TRUE,,,Operator
T1248348,2025-05-15,escalation,WE218375,,CALLING NO.8307871300  OP KI GAADI LOADING POINT PAY HAI OP KI TRIP UPDATE NAHI HO RAHI HAI PLEASE CHECK,TRUE,,,Operator
T1252519,2025-05-17,escalation,WE5227949,,Need more time for current billing,TRUE,,,Consigner
T1253895,2025-05-18,escalation,WE108183,1,My vehicle reached 16may and unloading 18 may .pls make detention charge,TRUE,,,Operator
T1253982,2025-05-18,escalation,WE52052,,Lorry 2unloding point par ja rahe hai aur trip end ho gye hai,TRUE,,,Operator
T1255106,2025-05-19,escalation,WE7511068,,"Calling no. 6350113376, As per OP voc uski abhi advance  payment transfer nahi hua hai jiski vjh se op ne gaadi rok rkhi hai  please check this or transfer the amount AASAp. ( op ke app se compalin raise nahi ho rhi hai page blank show kr rha hai)",TRUE,,,Operator
T1255110,2025-05-19,escalation,WE231107,5,cl no. 9213999292 as per op load lena chahte hai please update,TRUE,,,Operator
T1255256,2025-05-19,escalation,WE2386938,,..,TRUE,,,Consigner
T1255415,2025-05-19,escalation,WE5284048,,Ditesan,TRUE,,,Operator
T1256154,2025-05-19,escalation,WE7543453,,9494932079,TRUE,,,Operator
T1257435,2025-05-20,escalation,WE3702642,,want know the price,TRUE,,,Consigner
T1257813,2025-05-20,escalation,WE1236147,,8208744924 AS  pr op  kh rha hai ki wheelsye se laod continew krna chahta hai plz check,TRUE,,,Operator
T1259519,2025-05-21,escalation,WE1799590,,Bilty nahi de raha h,TRUE,,,Operator
T1260394,2025-05-21,escalation,WE6846728,,test,TRUE,,,Consigner
T1260775,2025-05-21,escalation,WE6431921,,कल शाम को 6:00 बजे से गाड़ी आई हुई है अभी तक कोई सुनवाई नहीं है गाड़ी की नहीं पार्टी फोन उठा रही है नहीं बता रही है लोड होगी नहीं होगी,TRUE,,,Operator
T1261259,2025-05-21,escalation,WE7180326,,calling no . 8766411106 as per op voc  app me bilty share show ho raha hai but whatsapp pe nhi gya hai op 6 pm se wait kr raha hai pls provide,TRUE,,,Operator
T1263240,2025-05-22,escalation,WE2241064,,"Calling no. , 9717284768, As per OP voc uski gaadi  late nahi thi please coordinate with op and resolve this. ( op apne app se complain raise nahi kr pa rha hai policy read krne ka option show ho rha hai)",TRUE,,,Operator
T1266064,2025-05-23,escalation,WE2302616,,"new unloading location 10km distance balance payment deposit 
",TRUE,,,Operator
T1266143,2025-05-23,escalation,WE6230680,5,Balance payment,TRUE,,,Operator
T1266326,2025-05-23,escalation,WE45958,1,मेरी गाड़ी लोड हो चुकी है पर मुझे कोई भी बिल या बिल्टी नहीं मिली है,TRUE,,,Operator
T1267431,2025-05-24,escalation,WE2241514,,calling no 9654486828 op amount refund maang raha hai op bol raha hai party ne bol diya tha ram se theek kara k ajao,TRUE,,,Operator
T1267453,2025-05-24,escalation,WE1725864,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1267926,2025-05-24,escalation,WE2676534,,9818743526 as per op kkh rha hai ki trip upddate n ho rha hai laoding p;oint pe hai trip update n ho rha hai plz check,TRUE,,,Operator
T1268549,2025-05-24,escalation,WE5951113,,as per op voc op side se issue nhi hai overload bol rhi thi party op ne overload ke liye ticket bhi raise kia tha vehicle cancle kr dia party ne canclation charge mang rha hai op 8815823392,TRUE,,,Operator
T1268553,2025-05-24,escalation,WE7638615,1,6360577241 - #trip update issue,TRUE,,,Operator
T1269102,2025-05-25,escalation,WE2594717,,calling no -7709510056 as per op voc 1 point k liya lage the vehicle party 2 point pe loading k liya bula rahe hai please check,TRUE,,,Operator
T1269437,2025-05-25,escalation,WE840531,,HR38AB9492 KO 32 FT..KA LODE NAHI MILE RHA DELHI SE,TRUE,,,Operator
T1269924,2025-05-25,escalation,WE5551457,1,कैंसिल चार्ज नहीं मिला है सर,TRUE,,,Operator
T1271067,2025-05-26,escalation,WE373454,,CALLING NO -9810085136 AS PER OP VOC OP BOL RAHA HAI KL BOLA THA KL CANCEL KRTE AJ KIYA HAI CANCEL CANCELLATION CHARGE OR TOKEN REFUND CHAIYA PLEASE CHECK,TRUE,,,Operator
T1272853,2025-05-27,escalation,WE5682359,,Loading pe 1 din kharab hogya mera,TRUE,,,Operator
T1272955,2025-05-27,escalation,WE1368831,5,"Sir party ke material ka koi nuksan nhi hai .
Thoda sa daag laga hai to wo pani se saaf karne se ho jaa raha hai 
Or party ne waha p saaf kar k hi rakha tha ",TRUE,,,Operator
T1273068,2025-05-27,escalation,WE3483015,,PI Clarify freight calculation... as per or agreed terms discount was 3 percent.. wereas you have given appx 2; Percent only.. 2 percent amount is also not matched with freight agreed..,TRUE,,,Consigner
T1273148,2025-05-27,escalation,WE6457521,,Urgent need,TRUE,,,Operator
T1273412,2025-05-27,escalation,WE5091126,,"Dindigal se 98.
Km  he gadi obret me nahi jayegi",TRUE,,,Operator
T1273905,2025-05-27,escalation,WE1858233,,Need more time for current billing,TRUE,,,Consigner
T1275056,2025-05-28,escalation,WE6009143,,,TRUE,,,Operator
T1277482,2025-05-29,escalation,WE7504931,,Wolet ke pese benk ac me transfar karne he,TRUE,,,Operator
T1277780,2025-05-29,escalation,WE7313641,,Gadi ki jkach plate kharab ho gayi hey,TRUE,,,Operator
T1279085,2025-05-29,escalation,WE402153,,MH48BM 9893,TRUE,,,Operator
T1279950,2025-05-30,escalation,WE619630,,as per op 9971758176 as per op sale tax ne padka lia hai Eway bill me issue bata rhe hai or vehicle le gaye hai please check and update,TRUE,,,Operator
T1280345,2025-05-30,escalation,WE4517370,,| Unloading Charge : 1500 | phone Number : 8130179206 | Name : N/A,TRUE,,,Operator
T1280601,2025-05-30,escalation,WE7068254,,"As per op voc op ko party ke side se pod nhi mile hai op ne vehicle move ker de hai op ko balance payment chiye plz check 
calling no - 8375852601",TRUE,,,Operator
T1282166,2025-05-30,escalation,WE3657468,,Loading party number switch off,TRUE,,,Operator
T1282698,2025-05-31,escalation,WE7438578,,I have made the payment but TDD has not been deducted,TRUE,,,Consigner
T1283298,2025-05-31,escalation,WE739716,,calling no. 9555312936 as per op gadi unload nhi hui hai please reverse the TRIP,TRUE,,,Operator
T1284106,2025-05-31,escalation,WE6856646,1,Need more time for current billing,TRUE,,,Consigner
T1284382,2025-05-31,escalation,WE2734559,,cl no. 9467332688 as per op bilti nhi mili hai//// op ne eway bill no. dala waha pe show kr rha apko share krdi gyi hai but as op voc bilti nhi aayi hai please check,TRUE,,,Operator
T1284963,2025-06-01,escalation,WE6822794,,Loading Party na gadi load Kiya huya h,TRUE,,,Operator
T1285964,2025-06-01,escalation,WE7538195,,PLZ PROVIDE POD 8882631856,TRUE,,,Operator
T1287321,2025-06-02,escalation,WE2240615,,Op restricted - Mob no - 9991669926,TRUE,,,Operator
T1288072,2025-06-02,escalation,WE2720236,,Customer given on blank paper with stamp receiving,TRUE,,,Operator
T1288174,2025-06-02,escalation,WE3120404,,Get billti,TRUE,,,Operator
T1289520,2025-06-03,escalation,WE739642,,Sir mene ok pod dali h pls mera bl dall do,TRUE,,,Operator
T1289842,2025-06-03,escalation,WE15285,,"Vehicle Type with Operator -  ASHOK LEYLAND 
Loads Type - BODY - OPEN  TYRE - 6 ,SIZE - 22 TON - 10 , HEIGHT - 7 
AS PER OP VOC LOAD 14 TON K A RAHE HAI ONLY OP KI VEHICLE 10 TON PASS KRTE HAI PLEASE CHECK ",TRUE,,,Operator
T1293021,2025-06-04,escalation,WE67186,,Gadi aaj subah khali ho chuki hai plz trip end kro,TRUE,,,Operator
T1296407,2025-06-06,escalation,WE3081756,,"As per op vehicle 1 point ke liye book hua tha party 3 point bata rhe hai unloading ke liye.

Mob no - 8551821515",TRUE,,,Operator
T1296434,2025-06-06,escalation,WE7318947,,DL1LX7065 GAADI KA MOBILE NUMBER CHANGE KARANA HAI,TRUE,,,Operator
T1296574,2025-06-06,escalation,WE5297919,,Kal se meri gadi anlodigi point per khadi hai abhi tak khali nahi hui yahan Koi sunvaee nahin ho rahi hai Khali karwaiye,TRUE,,,Operator
T1296916,2025-06-06,escalation,WE3562503,1,-,TRUE,,,Consigner
T1297280,2025-06-06,escalation,WE159935,,CALLING NO . 9253446632 OP KO IS RJ14GK5094 KI KYC KRNI HAI PLS CHECK,TRUE,,,Operator
T1297767,2025-06-06,escalation,WE859117,,Belty nahe mel rahe h,TRUE,,,Operator
T1298631,2025-06-07,escalation,WE48592,,calling no -9925720642 as per op voc bilti nahi mile hai baki document mil gaya hai vehicle unloading point pe phuch gaye hai 1 st wala pe please check and provide bilti,TRUE,,,Operator
T1300860,2025-06-08,escalation,WE965575,,Extra distanc 90 km | Extra Distance : 90 | Extra Distance Expense : 5000,TRUE,,,Operator
T1302158,2025-06-09,escalation,WE7089027,1,Holding charge add kro,TRUE,,,Operator
T1304169,2025-06-10,escalation,WE2853878,5,"The driver is not coming with the vehicle, driver denied to come at the loading point, please arrange other vehicle on priority basis ",TRUE,,,Consigner
T1304276,2025-06-10,escalation,WE518848,,Calling no --9650768298 As per op voc vehicle loading point me hai trip update issue plz check,TRUE,,,Operator
T1306592,2025-06-11,escalation,WE4070152,,.,TRUE,,,Consigner
T1309779,2025-06-13,escalation,WE284698,,वहां को लोड करने में देरी लोडिंग डिटेंशन की बन गया,TRUE,,,Operator
T1310105,2025-06-13,escalation,WE3244727,,Issues with due amount,TRUE,,,Consigner
T1312788,2025-06-14,escalation,WE4445791,1,Calling no -- 9812526430 As per op voc 12 h se jyada time ho gya hai abhitak POD verify nahi hua hai plz check,TRUE,,,Operator
T1313203,2025-06-14,escalation,WE7573940,5,बिल्टी प्राप्त नहीं हुआ हे,TRUE,,,Operator
T1313733,2025-06-14,escalation,WE2200755,,1500,TRUE,,,Operator
T1313826,2025-06-15,escalation,WE6433263,,Overhead 500kg bhajan overload | Overload : 500 in tons,TRUE,,,Operator
T1313942,2025-06-15,escalation,WE2309459,,TDS form jama kar dunga,TRUE,,,Operator
T1314006,2025-06-15,escalation,WE2309459,,PDS Param jama ho jaega,TRUE,,,Operator
T1314571,2025-06-15,escalation,WE3468421,,My vehicle  reached on time unloading  point but vehicle is unloading same point and by mistake  trip and please  check and take action  immediately,TRUE,,,Operator
T1315131,2025-06-16,escalation,WE518342,5,Gadi khali ni ho rhi,TRUE,,,Operator
T1315484,2025-06-16,escalation,WE6589866,,add drop location,TRUE,,,Consigner
T1316097,2025-06-16,escalation,WE7462318,5,Need more time for current billing,TRUE,,,Consigner
T1317090,2025-06-17,escalation,WE4848742,,"	Operator Number	:	
7289812854

 IS NO PE BILTY SHARE KAR DIJIYE 

",TRUE,,,Operator
T1318174,2025-06-17,escalation,WE882995,,,TRUE,,,Operator
T1318301,2025-06-17,escalation,WE7087266,5,unloading charges 10 rupees Box mang Raha hai 1200 theka par diya hu party se bat kiya to bola weelsay me phone karke add karva lo,TRUE,,,Operator
T1318490,2025-06-17,escalation,WE6592687,,9050164228 op keh rha hai wapas ke liye keh rhe hai le jaaane ke liye plz check,TRUE,,,Operator
T1319361,2025-06-18,escalation,WE2929447,1,हलटिंग नही मिली,TRUE,,,Operator
T1319621,2025-06-18,escalation,WE7438415,,,TRUE,,,Operator
T1319885,2025-06-18,escalation,WE6685478,,Gadi kharb ho gyi thi. Kerpya ker k token amount refund kera do,TRUE,,,Operator
T1320103,2025-06-18,escalation,WE7192386,,calling no -9594117434 as per op voc token amount wallet mai hai account mai chaiya op ko please check,TRUE,,,Operator
T1320623,2025-06-18,escalation,WE7726336,,not able to,TRUE,,,Consigner
T1320823,2025-06-18,escalation,WE6032211,,Material is damaged,TRUE,,,Consigner
T1322452,2025-06-19,escalation,WE2587007,,Plz add on Unloading detention,TRUE,,,Operator
T1322787,2025-06-19,escalation,WE7283136,,Extra height  | Over height :  in feet,TRUE,,,Operator
T1324298,2025-06-20,escalation,WE7729934,,.,TRUE,,,Consigner
T1326323,2025-06-21,escalation,WE6792609,1,"As per op voc op ka  balance payment resevied nhi hua hai op kal se wait ker rhe hai 
plz check 
calling no - 9730452486",TRUE,,,Operator
T1326349,2025-06-21,escalation,WE7094501,,Sir parti  ne 2 jagah maal diya h | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1326572,2025-06-21,escalation,WE759202,,Daraver ne pure mal diya hey ginti karke parti ne sotej likh ke diya hey gadi ka uverlod ka bhada mega pda hey,TRUE,,,Operator
T1327571,2025-06-21,escalation,WE46622,,Party ne billing Nahida h,TRUE,,,Operator
T1327616,2025-06-21,escalation,WE6735704,,1,TRUE,,,Operator
