feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1342983,2025-06-28,escalation,WE2379026,,Kindly pay advance in vehicle limit diesel ,TRUE,,,Operator
T1343342,2025-06-29,escalation,WE6064425,,700 kg | Overload :  in tons,TRUE,,,Operator
T1344433,2025-06-29,escalation,WE7012155,,Jo location de gai hai usse alag hai downloading Jigar | Extra Distance : 18 | Extra Distance Expense : 3500,TRUE,,,Operator
T1344445,2025-06-29,escalation,WE6540488,,Loading point se police charge no parking bill 2500,TRUE,,,Operator
T1345499,2025-06-30,escalation,WE3017099,,,TRUE,,,Operator
T1345567,2025-06-30,escalation,WE2151927,,"calling no - 8512068132
HR38Y8835  kyc krni hai please call op for rc app me RC upload krne ka option nhi aa rha hai ",TRUE,,,Operator
T1345732,2025-06-30,escalation,WE6370952,,Issues with due amount,TRUE,,,Consigner
T1345922,2025-06-30,escalation,WE569603,,Loading paint labour charge paid by driver kripya karke apni party se sampark karke bataen vahan per ₹1300 labour charge lag raha hai vah driver ke dwara Diya Ja Raha Hai To vah mere bhade mein add karne ka kasht Karen | Loading Charge : 1300 | phone Number : 9920892043 | Name : Labour,TRUE,,,Operator
T1346246,2025-06-30,escalation,WE5265451,5.0,960kg Overload hai  | Over height : N/A,TRUE,,,Operator
T1347660,2025-07-01,escalation,WE170717,,"Callingno. 9958015913, As pe OP voc use 2nd unloading point pe charges mange ja rhe  hai 170Rs. op agreee nahi hai pay krne ke liye. please coordinate with op and resolve this",TRUE,,,Operator
T1349310,2025-07-02,escalation,WE3634201,,Unloading charge manga ja raha h | Unloading Charge : 1300 | phone Number : 8860213944 | Name : 88602 13944,TRUE,,,Operator
T1349604,2025-07-02,escalation,WE5015863,,CALLING NO -9818976053 AS PER VOC TRIP UPDATE NAHI HO RAHE HAI OP KI WRONG LOCATION KA ISSUE A RAHA HAI PARTY NE 10 KM DUR BULAYA HAI ISLEYA PLEASE CHECK ,TRUE,,,Operator
T1350083,2025-07-02,escalation,WE1774938,,Gadi load krvao,TRUE,,,Operator
T1350948,2025-07-02,escalation,WE6240720,1.0,Why late I have all ready informe to wheelseye. My gadi not start we have to to timely you are cheak it,TRUE,,,Operator
T1351365,2025-07-03,escalation,WE7355234,,kb nilegi ye hadi,TRUE,,,Consigner
T1351828,2025-07-03,escalation,WE5234840,,पेमेंट नही मिला,TRUE,,,Operator
T1352814,2025-07-03,escalation,WE879406,,Party reciving nhi de rhi h bol rhi h galat machine bheji h mujhe isliye reciving nhi de rhi hai bol rhi h Bina reciving k jao,TRUE,,,Operator
T1353036,2025-07-03,escalation,WE16118,,Gadi kal lagi 3baje lagiaur kal 8baje tak khali honi thi but gadi aaj load ho kar aaj 5baje khali hue aur n hi mere ko otp bataui jisse meri payment ho jaye,TRUE,,,Operator
T1353700,2025-07-04,escalation,WE5630897,,Bilty not received ,TRUE,,,Operator
T1354666,2025-07-04,escalation,WE7558275,,Need more time for current billing,TRUE,,,Consigner
T1355823,2025-07-05,escalation,WE6507471,,| Overload : 12 in tons,TRUE,,,Operator
T1357363,2025-07-05,escalation,WE5590454,,Tockan money refund,TRUE,,,Operator
T1358334,2025-07-06,escalation,WE7584413,5.0,Need more time for current billing,TRUE,,,Consigner
T1358853,2025-07-06,escalation,WE2240867,,,TRUE,,,Operator
T1359081,2025-07-07,escalation,WE5114636,1.0,Loading point 12 kilometer aage,TRUE,,,Operator
T1359659,2025-07-07,escalation,WE7308930,5.0,Need more time for current billing,TRUE,,,Consigner
T1359756,2025-07-07,escalation,WE611567,,calling no -9999352559 as per op voc party response nahi de rahe hai op ki application se ticket nahi ban rahe isleya yaha se bana deya hai please check ,TRUE,,,Operator
T1360125,2025-07-07,escalation,WE7293155,,"#trip update 
cl no . 8104956317 as per op voc vehicle loading point pe reach ho gya hai pls update trip ",TRUE,,,Operator
T1362964,2025-07-08,escalation,WE373454,,cl no 9810085136 as per op voc op bol rha hai mera token money refund nhi hwa hai op bol rha hai maine gadi sahi bheji hai plz look ,TRUE,,,Operator
T1363887,2025-07-09,escalation,WE3472161,1.0,Party bol diye loading party se baat karke entry denge aur vah gadi verify karenge jab andar hogi,TRUE,,,Operator
T1364441,2025-07-09,escalation,WE25622,,zhhzzh,TRUE,,,Consigner
T1365640,2025-07-09,escalation,WE249019,5.0,Otp in advance ,TRUE,,,Operator
T1366292,2025-07-10,escalation,WE7386967,,Balance payment nhi aaya abhi tk 15 ghante ho gye pod upload krke,TRUE,,,Operator
T1366425,2025-07-10,escalation,WE672571,,CL NO . 9730504983 as per op voc party kl load krne ke liye bol rahi hai other vehicle loading point pe reach hua hai vahi pe gps lgega but abhi party bol rahi hai materiel ready nhi hai kl load hoga pls check ,TRUE,,,Operator
T1366619,2025-07-10,escalation,WE930001,,Parking charge ,TRUE,,,Operator
T1368635,2025-07-11,escalation,WE7306036,5.0,Need more time for current billing,TRUE,,,Consigner
T1368813,2025-07-11,escalation,WE995219,5.0,,TRUE,,,Operator
T1369651,2025-07-11,escalation,WE688249,1.0,calling no.8368803531  op bol raha hai humari taraf se koi denied nahi kiya gaya hai op bol raha hai party ne time change kiya tha op token amount refund maang raha hai please check ,TRUE,,,Operator
T1369858,2025-07-11,escalation,WE2177151,,"माल सही से नहीं रखा गया है-Sir ji gaadi company, se Bahar nikaalti hai Koi bill. Nahin diya na koi address, diya or gaali jungle mein khadi hai driver, kiya gaadi ki tension, bahut hai",TRUE,,,Operator
T1369866,2025-07-11,escalation,WE3906231,,9 feet hair ho gai | Over height : 9 in feet,TRUE,,,Operator
T1369923,2025-07-11,escalation,WE7150406,,Labour demand dala for loading  | Loading Charge : 1000 | phone Number : 9136608032 | Name : Abhishek ,TRUE,,,Operator
T1370925,2025-07-12,escalation,WE4517451,,cl no . 8826363366 as per op voc vehicle loading point pe load ho rahi hai . loading point jungal me hai and vaha pe barish ke kaan load kharab ho gya hai and vehicle leke jane ke liye kren ki jarurat padegi party kren ke paise ke liye mana kr rahi hai pls check ,TRUE,,,Operator
T1371167,2025-07-12,escalation,WE5224996,,"CL NO,  9034093319 as per op bilti nhi mili hai please chek // vechile move ho chuki hai ",TRUE,,,Operator
T1372683,2025-07-13,escalation,WE98422,,Gadi 5 fit obar hite hai | Over height : N/A,TRUE,,,Operator
T1372815,2025-07-13,escalation,WE7614795,,Kyc incomplete hai ,TRUE,,,Operator
T1372960,2025-07-13,escalation,WE4787680,,"#Unable to reach at unloading point.  
Calling no. 
9311105157
 As per OP voc 60km phle flyover tuta hua hai. jis vjh se vehicle unloading point pe nahi ja pa rhi hai pleae check this. ",TRUE,,,Operator
T1373874,2025-07-14,escalation,WE3408803,,Damage Issue,TRUE,,,Consigner
T1374104,2025-07-14,escalation,WE2332893,,payment done send bilty ,TRUE,,,Consigner
T1374665,2025-07-14,escalation,WE7561873,,Gadi ૧૫૦ km jayda chali he  | Extra Distance : 150 | Extra Distance Expense : 6000,TRUE,,,Operator
T1376162,2025-07-15,escalation,WE7537339,,"why is the vehicle taking soucg time to reach the location, inspite of the location being in the distance of 40 kms, please ask the driver to reach today itself.",TRUE,,,Consigner
T1376176,2025-07-15,escalation,WE7163440,,Bhut wait ho rha hai bilty me ,TRUE,,,Operator
T1378285,2025-07-16,escalation,WE5611337,,"as per discussion with customer care for removal insurance charges and the insurance charges removed. 

now we have made total payment including insurance, so we require to refund the insurance charges. ",TRUE,,,Consigner
T1379231,2025-07-16,escalation,WE2367038,,"#unable to update trip.
calling no. 8816909716, As  per OP voc uski gaadi unloading point pe hai or trip update nahi ho pa rhi hai. please check this",TRUE,,,Operator
T1379440,2025-07-16,escalation,WE569603,,Sar Mera balance payment 5 din Se old Hai Ji kripya karke Mera balance payment clear karne ka kasht Karen bahut time ho gaya sar karvai jald se jald balance payment,TRUE,,,Operator
T1379552,2025-07-16,escalation,WE3064338,1.0,गाड़ी किलोमीटर ज्यादा चलीं है 100किलोमीटर | Extra Distance : 100 | Extra Distance Expense : 5000,TRUE,,,Operator
T1381704,2025-07-17,escalation,WE7786282,,"4ft height 
5.5 length",TRUE,,,Consigner
T1381851,2025-07-17,escalation,WE7311521,,Please share me builty,TRUE,,,Operator
T1383086,2025-07-18,escalation,WE6992506,,.,TRUE,,,Consigner
T1383474,2025-07-18,escalation,WE2134565,,,TRUE,,,Operator
T1383497,2025-07-18,escalation,WE6453513,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1384138,2025-07-18,escalation,WE3495175,,Bilty nahi mila hai,TRUE,,,Operator
T1385388,2025-07-19,escalation,WE31163,1.0,Not received ,TRUE,,,Operator
T1385676,2025-07-19,escalation,WE849139,1.0,OtherpoinofLocatcon Of Map | Extra Distance : 15 | Extra Distance Expense : 500,TRUE,,,Operator
T1386010,2025-07-19,escalation,WE991445,,cl no. 9541711919 as per op vehicle loading point pe 24 hour ho gye he but abhi tak load nahi huya trip late se update huya tha please check,TRUE,,,Operator
T1386493,2025-07-20,escalation,WE1318394,,Gaddi unlord nahi ho rahi ,TRUE,,,Operator
T1386845,2025-07-20,escalation,WE569603,,Loading point labour charge paid by driver rs 1300 rupaye to kripya karke yah ₹1300 mere payment mein add karne ka kasht Karen apni party se confirm kar len vahan per ₹1300 labour charge Laga Hai okay | Loading Charge : 1300 | phone Number : 9920892043 | Name : Labour ,TRUE,,,Operator
T1388371,2025-07-21,escalation,WE7384392,,Gadi jayada chale hai + 3 den  ka charge,TRUE,,,Operator
T1388424,2025-07-21,escalation,WE4517451,,"#trip update isue 
cl no. 9315478185 as per op vechile loading pe hai please update the trip",TRUE,,,Operator
T1388856,2025-07-21,escalation,WE5182903,,"what happen 

",TRUE,,,Consigner
T1388899,2025-07-21,escalation,WE5871329,5.0,Bill 3rd party ka hai isliye receiving paper nahi de raha hai,TRUE,,,Operator
T1389370,2025-07-22,escalation,WE5956731,,Issues with due amount,TRUE,,,Consigner
T1389615,2025-07-22,escalation,WE5722305,,"calling no - 8793176577
op ne by mistake trip end krdi hai vehicle unload nhi hui hai abhi tak please shift at unloading 

note - op ko english pdhna nhi aata hai isliye ticket raise nhi krr pa rhe hai ",TRUE,,,Operator
T1389822,2025-07-22,escalation,WE7565974,,Issues with due amount,TRUE,,,Consigner
T1389974,2025-07-22,escalation,WE7424155,,REQUIRED BILTY,TRUE,,,Consigner
T1390512,2025-07-22,escalation,WE2584538,1.0,"Calling no --- 9306859015   As per op voc vehicle KYC rejected issue plz check vehicle no -- RJ14GI2216
on Rc -- RJ14GL2216",TRUE,,,Operator
T1390910,2025-07-22,escalation,WE7079286,,Gadi overload ho gai hai vajan utarvao | Overload : 11515 in tons,TRUE,,,Operator
T1391781,2025-07-23,escalation,WE7079286,5.0,,TRUE,,,Operator
T1393557,2025-07-24,escalation,WE358127,,Want to change vehicle no current vehicle is broke down | Extra Distance : 79 | Extra Distance Expense : 88888,TRUE,,,Operator
T1393598,2025-07-24,escalation,WE7369176,,Need more time to pay,TRUE,,,Consigner
T1394756,2025-07-24,escalation,WE6274718,,7042245579 as per op kh rhahai ko party pod pe stmap n lga rha hai party kh rhi kl stmap lgake kl pod demge plz chek ,TRUE,,,Operator
T1395052,2025-07-24,escalation,WE23599,5.0,Loading party se contact nhi ho raha hai ji please party no de do ji ,TRUE,,,Operator
T1395592,2025-07-25,escalation,WE7617233,,Need more time for current billing,TRUE,,,Consigner
T1397029,2025-07-25,escalation,WE7644060,,return material,TRUE,,,Consigner
T1397634,2025-07-26,escalation,WE5952086,,Loading point order lene ke pahle use per show ho raha tha 21 kilometer FIR ab so ho raha hai 47 kilometer | Extra Distance : 47 | Extra Distance Expense : 1000,TRUE,,,Operator
T1399592,2025-07-27,escalation,WE41696,,Gadi khadi hone ki samasya sar party ka number dijiye,TRUE,,,Operator
T1401963,2025-07-28,escalation,WE446725,,My bank transfer ,TRUE,,,Operator
T1402005,2025-07-28,escalation,WE6313855,,"hello 
29 july subh 8 se 10 unloading time hai.

gari kb tk phuchegi.  ???",TRUE,,,Consigner
T1402048,2025-07-28,escalation,WE3431577,1.0,48 ghante Ho Gaye gadi ko₹1000 jode gaye hain gadiyan load karva do koi dikkat nahin,TRUE,,,Operator
T1402102,2025-07-28,escalation,WE592961,,Balance payment policy ke according kam aayi h 2500/-per day ki holding banti aur aapne 1500/- per se Dali h,TRUE,,,Operator
T1402278,2025-07-28,escalation,WE3889927,,7011419843 CALLING NO ,TRUE,,,Operator
T1402934,2025-07-29,escalation,WE6000387,,Delivery Was Supposed To Be Done Early In The Morning. ,TRUE,,,Consigner
T1403338,2025-07-29,escalation,WE7470129,5.0,Damage Issue,TRUE,,,Consigner
T1404726,2025-07-30,escalation,WE7330544,,"calling no. 7666225588, As per OP voc party 1 extra loading point bta rhi hai op ko. vehicle load krne ke liye please check tgis or resolve this. ( OP ko read krna nahi aata hai jis vjh se vo apne app se complain raise nahi kr pa rha  hai)",TRUE,,,Operator
T1405077,2025-07-30,escalation,WE1904032,,76 hours ho gaya hai kabhi bolta hai waha jana ka bhi waja jana gadi unloading nahi ho rahi hai,TRUE,,,Operator
T1405909,2025-07-30,escalation,WE1323158,,cl no  9828917946 as per op voc vehicle load ho gyi he but abhi tak koi bhi paper nhi mile he please check(app se ticket ban nahi rhi he),TRUE,,,Operator
T1406717,2025-07-30,escalation,WE585071,,"7972835618 CALLING NO
OP KO BILTI NHI MILI HAI PLZZ PROVIDE",TRUE,,,Operator
T1407252,2025-07-31,escalation,WE3066732,,vehicle break down at Dharuhera from yesterday 5pm. Please shift the material in another vehicle and proceed further. Booked in express mode. Very urgent.,TRUE,,,Consigner
T1407363,2025-07-31,escalation,WE204835,,DL1MA5192,TRUE,,,Operator
T1407575,2025-07-31,escalation,WE6920969,1.0,Issues with due amount,TRUE,,,Consigner
T1408341,2025-07-31,escalation,WE4704590,1.0,not able to change time,TRUE,,,Consigner
T1408694,2025-07-31,escalation,WE851935,,Gadi unloading point pe 30/7/25  gai 5 pm or 31/7/25 7pm tak loding complete ne hui ,TRUE,,,Operator
T1408763,2025-07-31,escalation,WE4259200,,Raste me bridge toota hua tha isliye gaadi doosre raste se gayi thi.  Transit delay ke paise return kar dijiye.,TRUE,,,Operator
T1408871,2025-07-31,escalation,WE1189077,,"calling no.  9991407184 op ko vehicle no. change karna hai please check urgent 
   ",TRUE,,,Operator
T1409210,2025-08-01,escalation,WE3064787,,"OP - 8239073590
",TRUE,,,Operator
T1411138,2025-08-01,escalation,WE421258,1.0,Pls retrun my account transafar token money,TRUE,,,Operator
T1411728,2025-08-02,escalation,WE4595017,,vehicle has not received yet ,TRUE,,,Consigner
T1412129,2025-08-02,escalation,WE7500725,,Wlet se Paisa Bank khate me transfer karna hai Rs1500,TRUE,,,Operator
T1412389,2025-08-02,escalation,WE5948507,1.0,"लोडिंग डिटेंशन पूरा ठीक से ऐड नहीं हुआ हैं
",TRUE,,,Operator
T1413815,2025-08-03,escalation,WE3092196,,REQUIRED BILTY,TRUE,,,Consigner
T1414439,2025-08-03,escalation,WE5271341,,Exhausted my credit limit,TRUE,,,Consigner
T1415368,2025-08-04,escalation,WE4678280,,"calling no - 7678281932
WE35392-2331513
as per op load confirm krte time freight charges - 53300rs show ho rhe the  but confirm krne ke baad freight charges - ₹ 44800
show ho rhe hai please check ",TRUE,,,Operator
T1415651,2025-08-04,escalation,WE3788682,,Dear sir  mistakenly  end trip pls check our location gadi is unloading for morining  sa ab tak ,TRUE,,,Operator
T1417562,2025-08-05,escalation,WE6698113,,Dilvery location change  | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1417923,2025-08-05,escalation,WE12718,,Loading charging | Unloading Charge : 1300 | phone Number : 9860265977 | Name : Liver wale Naam nahin pata,TRUE,,,Operator
T1418084,2025-08-05,escalation,WE25622,,Test,TRUE,,,Operator
T1418235,2025-08-05,escalation,WE4046559,,unloading point 60 km aage h | Extra Distance : 60 | Extra Distance Expense : 3500,TRUE,,,Operator
T1419214,2025-08-06,escalation,WE7449607,,I need my account ledger ,TRUE,,,Consigner
T1419260,2025-08-06,escalation,WE2127390,,9215612847 #trip update issue op app se otp daalke trip update nhi kr paa rha hai plz check,TRUE,,,Operator
T1421139,2025-08-07,escalation,WE7064086,,I want my extra distance charge | Extra Distance : 20 | Extra Distance Expense : 1500,TRUE,,,Operator
T1421461,2025-08-07,escalation,WE66516,,9650966146 as per op voc gaadi in transit me hai abhi tk bilty nhi mili hai plz check and provide bilty ,TRUE,,,Operator
T1421614,2025-08-07,escalation,WE3343382,,"UP81FT8995 gadi Ko 
9761801286 es number par transfer karani hai ",TRUE,,,Operator
T1421912,2025-08-07,escalation,WE71459,,My vehicle is accident in highway ,TRUE,,,Operator
T1422108,2025-08-07,escalation,WE251154,,Plzz vehicle unload karavo gate entry nehi ho rhi ha ,TRUE,,,Operator
T1422406,2025-08-07,escalation,WE7012155,,Party Ne loading point badla | Extra Distance : 18 | Extra Distance Expense : 2000,TRUE,,,Operator
T1422806,2025-08-07,escalation,WE479195,,Wallet ka pesa account me chiye ,TRUE,,,Operator
T1423908,2025-08-08,escalation,WE1740435,,vehicle is not timing reached ,TRUE,,,Consigner
T1425238,2025-08-09,escalation,WE7250001,,Need more time for current billing,TRUE,,,Consigner
T1425551,2025-08-09,escalation,WE4294261,,माल सही से नहीं रखा गया है-Mall sahi s nhi rakkha party cancel karrhi h ,TRUE,,,Operator
T1425627,2025-08-09,escalation,WE289808,,Sir HR 74 B 9660 ko hamne close body banwaya hai ,TRUE,,,Operator
T1426133,2025-08-10,escalation,WE7790486,,"unloading is completed 
",TRUE,,,Consigner
T1426314,2025-08-10,escalation,WE44600,5.0,Gadi Abhi Load nahi ho Rahi hai ,TRUE,,,Operator
T1427004,2025-08-11,escalation,WE3804410,,The will  ask unloading point is  3  | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1428106,2025-08-11,escalation,WE7764459,,REQUIRED BILTY,TRUE,,,Consigner
T1428646,2025-08-12,escalation,WE1772241,1.0,Issues with due amount,TRUE,,,Consigner
T1429120,2025-08-12,escalation,WE6846728,,test,TRUE,,,Consigner
T1429346,2025-08-12,escalation,WE5341206,,Need more time for current billing,TRUE,,,Consigner
T1429475,2025-08-12,escalation,WE968137,,As per Trip show loading point Bhiwandi but actually is Dahisar Mumbai thare 40 km different and also there is RTO no entry  | Extra Distance : 40 | Extra Distance Expense : 2500,TRUE,,,Operator
T1431609,2025-08-13,escalation,WE3672315,,Height of goods is extra | Over height : 3 in feet,TRUE,,,Operator
T1431650,2025-08-13,escalation,WE1778308,,cl no . 9518768181 As per op voc op ne party se baat kiya hai party bol rahi hai abhi mt aao rate confirm nhi hai pls check  ,TRUE,,,Operator
T1433449,2025-08-14,escalation,WE7511602,1.0,invoice wrong update hua hai meri company ke nam se update kro,TRUE,,,Consigner
T1434300,2025-08-15,escalation,WE6575041,,Payment nahin mila,TRUE,,,Operator
T1435100,2025-08-16,escalation,WE1684470,,Still not received 82,TRUE,,,Operator
T1436348,2025-08-17,escalation,WE5633769,,Balance kal se nhi mila plz balance release kijiye,TRUE,,,Operator
T1436442,2025-08-17,escalation,WE7332214,,Gadi Khali ho gai hai balance nahi mila hai aur 2 tan ka bhada add nahi huwa please check and transfer amount ,TRUE,,,Operator
T1436688,2025-08-17,escalation,WE3064787,5.0,"
8239073590
 op kehr hahai prty ka koi bhi response nhi mila ha jo bhi no. mile hai app me chat ka option nhi aa rha tha jab app se complaint bna rhe the",TRUE,,,Operator
T1437070,2025-08-18,escalation,WE6822794,,Gadi unloading nahi huya h ,TRUE,,,Operator
T1438657,2025-08-18,escalation,WE1317596,,Sarvan ka number nahin mila Ek Bar AAP party se baat kar lo yah driver ka number add kar diya ismein driver se bola ja raha hai ki pahle yah paise lagenge Uske bad Gali Karenge | Unloading Charge : 6000 | phone Number : 6398043329 | Name : 6398043329,TRUE,,,Operator
T1438661,2025-08-18,escalation,WE3721207,,CL NO. 798858138 as per op vechile no. chng krna hai // app se rc upload krne k bad submit ka optn nhi aa rha please check RJ11GD0119 ,TRUE,,,Operator
T1438970,2025-08-19,escalation,WE7367746,,  calling no op 7428070217 as per op voc c party ki side se response nahi mil raha hai,TRUE,,,Operator
T1440898,2025-08-19,escalation,WE800347,5.0,| Overload : 140 in tons,TRUE,,,Operator
T1441389,2025-08-20,escalation,WE4775728,,I have no gst cirtificate. how to book,TRUE,,,Consigner
T1442144,2025-08-20,escalation,WE7226270,5.0,.,TRUE,,,Consigner
T1442490,2025-08-20,escalation,WE762074,,abhi tak gaadi Khali nahi hui,TRUE,,,Operator
T1442579,2025-08-20,escalation,WE4994050,,Vehicle is running late,TRUE,,,Consigner
T1442581,2025-08-20,escalation,WE2705643,,Location sa 50km dur ,TRUE,,,Operator
T1442639,2025-08-20,escalation,WE7811289,5.0,bilty required ,TRUE,,,Consigner
T1443320,2025-08-21,escalation,WE795610,,"As per op voc op bol rhe hai detention ka amount kam add hua hai op bol rhe hai 3000/- add hona tha plz check 
op ko response ker dejiye 
calling no - 9958577651
(op ke phone hang ker rhe hai islye ticket raise nhi ho pe rhi hai )",TRUE,,,Operator
T1443556,2025-08-21,escalation,WE5334616,,"9817310578  AS  pr op kh rha hai ki jb load confrim kiya tha 18500 aaya tha confrim hone ke bad 16200 ho gya hai plz check WE35392-2339160
",TRUE,,,Operator
T1443971,2025-08-21,escalation,WE5179723,,,TRUE,,,Operator
T1444654,2025-08-21,escalation,WE7546467,5.0,,TRUE,,,Operator
T1444870,2025-08-21,escalation,WE3884941,,"bilti not genetaed
",TRUE,,,Consigner
T1444973,2025-08-21,escalation,WE3402228,5.0,"calling no, 9716834152 op ko loading party  ka response nahi mile raha hai please check ",TRUE,,,Operator
T1446491,2025-08-22,escalation,WE7096765,1.0,आन लोडींग के लिए लेबर का काम है  | Unloading Charge : 1500 | phone Number : 9561001169 | Name : Mohamd amir,TRUE,,,Operator
T1446659,2025-08-22,escalation,WE3533195,,"one delayed payment is pending 
..... i will not pay that charge",TRUE,,,Consigner
T1448647,2025-08-23,escalation,WE7222147,,लोडिंग पॉइंट ज्यादा अतिरिक लोडिंग पॉइंट ज्यादा लोडिंग पॉइंट इसका चार्ज कौन देगा,TRUE,,,Operator
T1448818,2025-08-23,escalation,WE6725972,,9910044445 as per op voc unloading point pe charges maang rhe he 2000 plaese check ,TRUE,,,Operator
T1449280,2025-08-24,escalation,WE3329942,5.0,"23/8/25 party ka contact number nhi lagrya kal se
Gadi Khali karana ji 
Unloading point  | Extra Distance : N/A | Extra Distance Expense : N/A",TRUE,,,Operator
T1449984,2025-08-24,escalation,WE7104541,,Long direction  | Extra Distance : 80 | Extra Distance Expense : 4000,TRUE,,,Operator
T1451339,2025-08-25,escalation,WE7513347,,,TRUE,,,Operator
T1451406,2025-08-25,escalation,WE7427266,,"vehicle no changed  MH 43CE 8745

",TRUE,,,Consigner
T1453048,2025-08-26,escalation,WE404105,,Sunday closed Party said vehicle unload monday,TRUE,,,Operator
T1453461,2025-08-26,escalation,WE7762683,,"Trip ID
WE35392-2341491
cl no . 7897274303 
As per op voc materiel Plywood hai op bol raha hai every 50 km  forest department  hota hai and unse stamp lgwana padta hai and 100 charges dena hota hai pls check ",TRUE,,,Operator
T1454207,2025-08-26,escalation,WE7117107,,Delay in builty ,TRUE,,,Operator
T1454398,2025-08-26,escalation,WE1498643,,"calling no op  7827875525  as per op voc  vehicle breakdown ho gya  hai   vehicle no change karna hai 
DL1LAM9358
new vehicle no  - DL1LAM9358
",TRUE,,,Operator
T1455201,2025-08-27,escalation,WE7525087,,pl call me and explain ,TRUE,,,Consigner
T1456522,2025-08-27,escalation,WE7556116,,"need corrext location
",TRUE,,,Consigner
T1457046,2025-08-28,escalation,WE3558981,,"The day my vehicle reached the loding point the driver left it unattended and i had to arrange my team to guard it overnight for which i also paid 3000. Next day the driver took the vehicle away from the factory and parked it at the transporter’s house.
i contacted Wheelseye immediately but received no support. As a result , I suffered a client penalty of 150000 . Additionally i had to send five of my team members to the trasnporter’s house to recover the vehicle, which cost me another 6000.
In total ,I have faced significant financial loss due to this incident. ai kindly request you to refund these expenses at the earliest",TRUE,,,Consigner
T1458448,2025-08-28,escalation,WE7222034,,Balance nhi he abhi tak or koi damage nhi he material me,TRUE,,,Operator
T1460292,2025-08-29,escalation,WE57360,,"Gaadi load ho gayi hai, or mujhe Bilty Nahi mili hai, jispe OTP hota hai. Mujhe OTP bhi chahiye",TRUE,,,Operator
T1460601,2025-08-29,escalation,WE7389087,,"WE35392-2343970
9220541953 op keh rha hai mere paas screenshot hai load jab token pay kiya tha 8500 me dikha rha tha plz check",TRUE,,,Operator
T1460768,2025-08-29,escalation,WE1728606,,"unable to create ticket through the app because op raise a cancel request 
calling no.  9892234027 op trip update nahi kar pa raha hai please check ",TRUE,,,Operator
T1461650,2025-08-30,escalation,WE7545093,,Apko bilti nhi mili ,TRUE,,,Operator
T1461975,2025-08-30,escalation,WE2151927,,| Extra Distance : 60 | Extra Distance Expense : 4000,TRUE,,,Operator
T1462514,2025-08-30,escalation,WE999131,,,TRUE,,,Operator
T1463170,2025-08-31,escalation,WE5295043,,Gadi rat se unloading point pe hai galti se trip end ho gai hai,TRUE,,,Operator
T1463344,2025-08-31,escalation,WE166907,,Balance nai aya,TRUE,,,Operator
T1463729,2025-08-31,escalation,WE6685478,,Mujhe bilty nahi mili,TRUE,,,Operator
T1465880,2025-09-01,escalation,WE3254246,,8802908327 - as per op voc op ke pass screenshot hai load ka or tym 7 beje ka hii hai or trip 5:32 par huaa hai par cancellation charge mila nhi hai plzz check ,TRUE,,,Operator
T1466631,2025-09-02,escalation,WE7305402,,Exhausted my credit limit,TRUE,,,Consigner
T1466716,2025-09-02,escalation,WE930001,,Token return nahi mila hai ,TRUE,,,Operator
T1466928,2025-09-02,escalation,WE6357959,,"#ops team rajat ke side se ticket raise krne ke liye bola hai 

delay in pod ",TRUE,,,Operator
T1467416,2025-09-02,escalation,WE4756256,,"unable to create ticket for application 
reason जानकारी देने के लिए धन्यवाद। हमने पार्टी को सूचित कर दिया है और आपको बिल्टी 02 सितंबर 2025 2:15 PM तक मिल जाएगी।
calling no. 9036184484 as per op voc op ko ab tak bilty nhi mili hai please check ",TRUE,,,Operator
T1467897,2025-09-02,escalation,WE5053013,,"driver is not allowing to load till 10ft vehiclehas been only loaded till 8 ft as of now he is not allowing us to load till 10ft we have booked height of 10ft
",TRUE,,,Consigner
T1469546,2025-09-03,escalation,WE732180,,cl no 8920371291 as per op voc op bol rha hai party se abhi baat hwa hai party gadi bula rhi hai gadi on the way ha op hyyper ho rha hai plz look  ,TRUE,,,Operator
T1470094,2025-09-03,escalation,WE4974547,,Pickup on the time pr delivery hu h,TRUE,,,Operator
T1470623,2025-09-04,escalation,WE6193169,,driver behaving  worngly,TRUE,,,Consigner
T1470810,2025-09-04,escalation,WE3296019,,My wallet amount send me my bank account ,TRUE,,,Operator
T1472937,2025-09-05,escalation,WE362354,,abhi tak advance nahin aaya Hai,TRUE,,,Operator
T1473053,2025-09-05,escalation,WE409686,,"#ENTRY ISSUE 
As per op voc vehicle loading point pe hai party entry nhi ker rhi hai party bol rhi hai humne koi load confirm nhi kiya hai plz chek 
calling no - 6397686336
(app se ticket raise krne ke liye option nhi aayega op ne subhe he trip update ke thi 2 hr ke badd ticket riase nhi hogi entry issue me ) ",TRUE,,,Operator
T1473917,2025-09-05,escalation,WE7062597,,need bility ,TRUE,,,Consigner
T1474135,2025-09-05,escalation,WE145150,,9813584102  AS PER OP KH RHA HAI KI LOADING PARTY SE BAT N HO RHA HAI OP KH RHA HAI REFRESS KRNE KRNE KE BAD BHI CHAT KA OPTION  AA RHA HAI APP ME TICKT N BN RHA HAI PLZ VHEKC ,TRUE,,,Operator
